lon_bin,lat_bin,date_year,day_of_year_sin,day_of_year_cos,week_of_year_sin,week_of_year_cos,tavg,tmin,tmax,prcp,snow,Unemployment_Rate(%),Unemployment_Rank,CPI(Annual),Nearest Station,Distance (km)
-96.175,32.975,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.3,16.0,23.2,0.1,,,,,Northeast Operations Division,51.9853246236
-96.175,33.025,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.3,16.0,23.2,0.1,,,,,Northeast Operations Division,53.5766576675
-96.175,33.075,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.3,16.0,23.2,0.1,,,,,Northeast Operations Division,55.6800034221
-96.175,33.125,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.3,16.0,23.2,0.1,,,,,Northeast Operations Division,58.2399139681
-96.175,33.175,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.3,16.0,23.2,0.1,,,,,North Central Division,60.3463585088
-96.175,33.225,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.3,16.0,23.2,0.1,,,,,North Central Division,62.4656036404
-96.175,33.275,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.3,16.0,23.2,0.1,,,,,North Central Division,64.9926166323
-96.175,33.325,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.3,16.0,23.2,0.1,,,,,North Central Division,67.881873287
-96.175,33.375,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,15.2,23.0,0.1,,,,,North Central Division,71.0892196529
-96.175,33.425,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,15.2,23.0,0.1,,,,,North Central Division,74.5736247371
-96.175,33.475,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,15.2,23.0,0.1,,,,,North Central Division,78.2981084552
-96.175,33.525,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,15.2,23.0,0.1,,,,,North Central Division,82.2300552993
-96.175,33.575,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,15.2,23.0,0.1,,,,,North Central Division,86.3411265101
-96.175,33.625,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,15.2,23.0,0.1,,,,,North Central Division,90.6069433607
-96.175,33.675,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,15.2,23.0,0.1,,,,,North Central Division,95.0066638132
-96.175,33.725,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,15.2,23.0,0.1,,,,,North Central Division,99.5225305057
-96.175,33.775,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,15.2,23.0,0.1,,,,,North Central Division,104.1394349571
-96.175,33.825,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,15.2,23.0,0.1,,,,,North Central Division,108.8445206415
-96.175,33.875,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,15.2,23.0,0.1,,,,,North Central Division,113.6268338014
-96.175,33.925,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,15.2,23.0,0.1,,,,,North Central Division,118.4770229678
-96.175,33.975,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,15.2,23.0,0.1,,,,,North Central Division,123.3870840422
-96.175,34.025,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,15.2,23.0,0.1,,,,,North Central Division,128.350145972
-96.175,34.075,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,15.2,23.0,0.1,,,,,North Central Division,133.3602915381
-96.175,34.125,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,15.2,23.0,0.1,,,,,North Central Division,138.4124079433
-96.175,34.175,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,14.0,24.1,0.6,,,,,North Central Division,143.5020623951
-96.175,34.225,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,14.0,24.1,0.6,,,,,North Central Division,148.6253984891
-96.175,34.275,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,14.0,24.1,0.6,,,,,North Central Division,153.7790498274
-96.175,34.325,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,14.0,24.1,0.6,,,,,North Central Division,158.9600678817
-96.175,34.375,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,17.9,13.7,23.3,0.9,,,,,North Central Division,164.16586162
-96.175,34.425,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,17.9,13.7,23.3,0.9,,,,,North Central Division,169.3941468506
-96.175,34.475,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,14.7,24.1,7.0,,,,,North Central Division,174.6429036014
-96.175,34.525,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,14.7,24.1,7.0,,,,,North Central Division,179.9103401549
-96.175,34.575,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,14.7,24.1,7.0,,,,,North Central Division,185.1948626075
-96.175,34.625,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,14.7,24.1,7.0,,,,,North Central Division,190.4950490248
-96.175,34.675,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,14.7,24.1,7.0,,,,,North Central Division,195.8096274315
-96.175,34.725,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,14.7,24.1,7.0,,,,,North Central Division,201.1374570086
-96.175,34.775,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,14.7,24.1,7.0,,,,,North Central Division,206.4775119814
-96.175,34.825,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,14.7,24.1,7.0,,,,,North Central Division,211.8288677712
-96.175,34.875,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,14.7,24.1,7.0,,,,,North Central Division,217.1906890579
-96.175,34.925,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,14.7,24.1,7.0,,,,,North Central Division,222.5622194592
-96.175,34.975,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,14.7,24.1,7.0,,,,,North Central Division,227.9427725829
-96.125,31.025,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.6,18.2,21.2,5.7,,,,,South Central Division,192.6667017523
-96.125,31.075,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.6,18.2,21.2,5.7,,,,,South Central Division,187.4134331195
-96.125,31.125,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.6,18.2,21.2,5.7,,,,,South Central Division,182.1783506795
-96.125,31.175,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.6,18.2,21.2,5.7,,,,,South Central Division,176.9630684412
-96.125,31.225,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.5,18.5,21.8,1.9,,,,,South Central Division,171.7693899422
-96.125,31.275,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.5,18.5,21.8,1.9,,,,,South Central Division,166.5993356631
-96.125,31.325,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.5,18.5,21.8,1.9,,,,,South Central Division,161.4551750762
-96.125,31.375,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.5,18.5,21.8,1.9,,,,,South Central Division,156.3394642043
-96.125,31.425,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.5,18.5,21.8,1.9,,,,,South Central Division,151.255089732
-96.125,31.475,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.5,18.5,21.8,1.9,,,,,South Central Division,146.2053209201
-96.125,31.525,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.5,18.5,21.8,1.9,,,,,South Central Division,141.1938708098
-96.125,31.575,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.5,18.5,21.8,1.9,,,,,South Central Division,136.224968477
-96.125,31.625,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.5,18.5,21.8,1.9,,,,,South Central Division,131.3034444039
-96.125,31.675,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.5,18.5,21.8,1.9,,,,,South Central Division,126.4348313621
-96.125,31.725,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.5,18.5,21.8,1.9,,,,,South Central Division,121.6254835316
-96.125,31.775,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.8,17.8,21.6,1.8,,,,,South Central Division,116.8827168599
-96.125,31.825,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.8,17.8,21.6,1.8,,,,,South Central Division,112.2149738241
-96.125,31.875,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.8,17.8,21.6,1.8,,,,,South Central Division,107.6320156537
-96.125,31.925,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.8,17.8,21.6,1.8,,,,,South Central Division,103.1451444839
-96.125,31.975,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.8,17.8,21.6,1.8,,,,,South Central Division,98.7674564881
-96.125,32.025,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.8,17.8,21.6,1.8,,,,,South Central Division,94.5141242634
-96.125,32.075,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.8,17.8,21.6,1.8,,,,,Southeast Operations Division,90.0425944241
-96.125,32.125,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.8,17.8,21.6,1.8,,,,,Southeast Operations Division,85.6497312488
-96.125,32.175,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.7,16.7,23.0,0.4,,,,,Southeast Operations Division,81.3996572682
-96.125,32.225,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.7,16.7,23.0,0.4,,,,,Southeast Operations Division,77.3159235334
-96.125,32.275,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.7,16.7,23.0,0.4,,,,,Southeast Operations Division,73.4262892179
-96.125,32.325,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.7,16.7,23.0,0.4,,,,,Southeast Operations Division,69.7632277985
-96.125,32.375,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.7,16.7,23.0,0.4,,,,,Southeast Operations Division,66.3642678366
-96.125,32.425,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.7,16.7,23.0,0.4,,,,,Southeast Operations Division,63.271986109
-96.125,32.475,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.7,16.7,23.0,0.4,,,,,Southeast Operations Division,60.5333998298
-96.125,32.525,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.0,17.1,24.0,3.4,,,,,Southeast Operations Division,58.1984609059
-96.125,32.575,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.0,17.1,24.0,3.4,,,,,Southeast Operations Division,56.317397816
-96.125,32.625,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.0,17.1,24.0,3.4,,,,,Southeast Operations Division,54.9368531117
-96.125,32.675,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.0,17.1,24.0,3.4,,,,,Southeast Operations Division,54.0951610678
-96.125,32.725,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.8,16.7,23.4,1.2,,,,,Southeast Operations Division,53.8176101308
-96.125,32.775,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.3,16.0,23.2,0.1,,,,,Southeast Operations Division,54.1128816228
-96.125,32.825,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.3,16.0,23.2,0.1,,,,,Southeast Operations Division,54.9717458605
-96.125,32.875,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.3,16.0,23.2,0.1,,,,,Northeast Operations Division,55.1851817427
-96.125,32.925,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.3,16.0,23.2,0.1,,,,,Northeast Operations Division,55.5829976149
-96.125,32.975,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.3,16.0,23.2,0.1,,,,,Northeast Operations Division,56.5274709931
-96.125,33.025,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.3,16.0,23.2,0.1,,,,,Northeast Operations Division,57.991898943
-96.125,33.075,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.3,16.0,23.2,0.1,,,,,Northeast Operations Division,59.9381825071
-96.125,33.125,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.3,16.0,23.2,0.1,,,,,Northeast Operations Division,62.3211931418
-96.125,33.175,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.3,16.0,23.2,0.1,,,,,North Central Division,64.7395013359
-96.125,33.225,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.3,16.0,23.2,0.1,,,,,North Central Division,66.7170034974
-96.125,33.275,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.3,16.0,23.2,0.1,,,,,North Central Division,69.0864221409
-96.125,33.325,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.3,16.0,23.2,0.1,,,,,North Central Division,71.8089725513
-96.125,33.375,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,15.2,23.0,0.1,,,,,North Central Division,74.8461288217
-96.125,33.425,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,15.2,23.0,0.1,,,,,North Central Division,78.1612250825
-96.125,33.475,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,15.2,23.0,0.1,,,,,North Central Division,81.7204433375
-96.125,33.525,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,15.2,23.0,0.1,,,,,North Central Division,85.4932994931
-96.125,33.575,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,15.2,23.0,0.1,,,,,North Central Division,89.452765766
-96.125,33.625,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,15.2,23.0,0.1,,,,,North Central Division,93.5751569285
-96.125,33.675,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,15.2,23.0,0.1,,,,,North Central Division,97.8398810875
-96.125,33.725,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,15.2,23.0,0.1,,,,,North Central Division,102.2291265455
-96.125,33.775,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,15.2,23.0,0.1,,,,,North Central Division,106.7275313276
-96.125,33.825,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,15.2,23.0,0.1,,,,,North Central Division,111.3218631638
-96.125,33.875,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,15.2,23.0,0.1,,,,,North Central Division,116.0007247357
-96.125,33.925,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,15.2,23.0,0.1,,,,,North Central Division,120.7542906321
-96.125,33.975,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,15.2,23.0,0.1,,,,,North Central Division,125.5740774158
-96.125,34.025,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,15.2,23.0,0.1,,,,,North Central Division,130.4527453812
-96.125,34.075,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,15.2,23.0,0.1,,,,,North Central Division,135.3839291867
-96.125,34.125,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,14.0,24.1,0.6,,,,,North Central Division,140.3620940011
-96.125,34.175,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,14.0,24.1,0.6,,,,,North Central Division,145.3824137527
-96.125,34.225,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,14.0,24.1,0.6,,,,,North Central Division,150.4406682733
-96.125,34.275,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,14.0,24.1,0.6,,,,,North Central Division,155.5331564594
-96.125,34.325,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,14.0,24.1,0.6,,,,,North Central Division,160.6566229312
-96.125,34.375,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,14.7,24.1,7.0,,,,,North Central Division,165.8081960303
-96.125,34.425,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,14.7,24.1,7.0,,,,,North Central Division,170.9853353233
-96.125,34.475,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,14.7,24.1,7.0,,,,,North Central Division,176.1857870716
-96.125,34.525,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,14.7,24.1,7.0,,,,,North Central Division,181.4075463758
-96.125,34.575,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,14.7,24.1,7.0,,,,,North Central Division,186.6488249191
-96.125,34.625,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,14.7,24.1,7.0,,,,,North Central Division,191.9080234144
-96.125,34.675,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,14.7,24.1,7.0,,,,,North Central Division,197.1837080071
-96.125,34.725,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,14.7,24.1,7.0,,,,,North Central Division,202.4745900144
-96.125,34.775,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,14.7,24.1,7.0,,,,,North Central Division,207.7795084818
-96.125,34.825,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,14.7,24.1,7.0,,,,,North Central Division,213.097415127
-96.125,34.875,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,14.7,24.1,7.0,,,,,North Central Division,218.427361308
-96.125,34.925,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,14.7,24.1,7.0,,,,,North Central Division,223.7684867166
-96.125,34.975,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,14.7,24.1,7.0,,,,,North Central Division,229.1200095411
-96.075,31.025,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.6,18.2,21.2,5.7,,,,,South Central Division,194.2565938895
-96.075,31.075,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.6,18.2,21.2,5.7,,,,,South Central Division,189.0466425571
-96.075,31.125,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.6,18.2,21.2,5.7,,,,,South Central Division,183.85717593
-96.075,31.175,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.6,18.2,21.2,5.7,,,,,South Central Division,178.6899787512
-96.075,31.225,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.5,18.5,21.8,1.9,,,,,South Central Division,173.5470401867
-96.075,31.275,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.5,18.5,21.8,1.9,,,,,South Central Division,168.4305824232
-96.075,31.325,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.5,18.5,21.8,1.9,,,,,South Central Division,163.3430938842
-96.075,31.375,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.5,18.5,21.8,1.9,,,,,South Central Division,158.28736788
-96.075,31.425,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.5,18.5,21.8,1.9,,,,,South Central Division,153.2665476469
-96.075,31.475,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.5,18.5,21.8,1.9,,,,,South Central Division,148.2841788977
-96.075,31.525,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.5,18.5,21.8,1.9,,,,,South Central Division,143.3442711854
-96.075,31.575,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.8,16.9,22.7,0.4,,,,,South Central Division,138.45136958
-96.075,31.625,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.8,16.9,22.7,0.4,,,,,South Central Division,133.6106383568
-96.075,31.675,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.8,16.9,22.7,0.4,,,,,South Central Division,128.8279585815
-96.075,31.725,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.8,16.9,22.7,0.4,,,,,South Central Division,124.1100416129
-96.075,31.775,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.8,16.9,22.7,0.4,,,,,South Central Division,119.4645605723
-96.075,31.825,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.8,16.9,22.7,0.4,,,,,South Central Division,114.9003016664
-96.075,31.875,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.8,17.8,21.6,1.8,,,,,South Central Division,110.4273367428
-96.075,31.925,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.8,17.8,21.6,1.8,,,,,South Central Division,106.0572174063
-96.075,31.975,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.8,17.8,21.6,1.8,,,,,South Central Division,101.8031891181
-96.075,32.025,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.7,16.7,23.0,0.4,,,,,Southeast Operations Division,97.3174973701
-96.075,32.075,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.7,16.7,23.0,0.4,,,,,Southeast Operations Division,92.9343417424
-96.075,32.125,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.7,16.7,23.0,0.4,,,,,Southeast Operations Division,88.6831904991
-96.075,32.175,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.7,16.7,23.0,0.4,,,,,Southeast Operations Division,84.5839494256
-96.075,32.225,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.7,16.7,23.0,0.4,,,,,Southeast Operations Division,80.6597826992
-96.075,32.275,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.7,16.7,23.0,0.4,,,,,Southeast Operations Division,76.9374837844
-96.075,32.325,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.7,16.7,23.0,0.4,,,,,Southeast Operations Division,73.4477508057
-96.075,32.375,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.7,16.7,23.0,0.4,,,,,Southeast Operations Division,70.2252633112
-96.075,32.425,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.7,16.7,23.0,0.4,,,,,Southeast Operations Division,67.3084165405
-96.075,32.475,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.7,16.7,23.0,0.4,,,,,Southeast Operations Division,64.7385363492
-96.075,32.525,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.7,16.7,23.0,0.4,,,,,Southeast Operations Division,62.5583972097
-96.075,32.575,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.0,17.1,24.0,3.4,,,,,Southeast Operations Division,60.8099322122
-96.075,32.625,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.0,17.1,24.0,3.4,,,,,Southeast Operations Division,59.5311890629
-96.075,32.675,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.0,17.1,24.0,3.4,,,,,Southeast Operations Division,58.752845958500004
-96.075,32.725,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.3,16.0,23.2,0.1,,,,,Southeast Operations Division,58.4948815419
-96.075,32.775,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.3,16.0,23.2,0.1,,,,,Southeast Operations Division,58.764149329
-96.075,32.825,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.3,16.0,23.2,0.1,,,,,Southeast Operations Division,59.5534981971
-96.075,32.875,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.3,16.0,23.2,0.1,,,,,Northeast Operations Division,59.8536046807
-96.075,32.925,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.3,16.0,23.2,0.1,,,,,Northeast Operations Division,60.2180730593
-96.075,32.975,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.3,16.0,23.2,0.1,,,,,Northeast Operations Division,61.0884472965
-96.075,33.025,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.3,16.0,23.2,0.1,,,,,Northeast Operations Division,62.4435761599
-96.075,33.075,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.3,16.0,23.2,0.1,,,,,Northeast Operations Division,64.2527956949
-96.075,33.125,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.3,16.0,23.2,0.1,,,,,Northeast Operations Division,66.4790421562
-96.075,33.175,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.3,16.0,23.2,0.1,,,,,Northeast Operations Division,69.0820097986
-96.075,33.225,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.3,16.0,23.2,0.1,,,,,North Central Division,71.0193123685
-96.075,33.275,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.3,16.0,23.2,0.1,,,,,North Central Division,73.2473872121
-96.075,33.325,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.3,16.0,23.2,0.1,,,,,North Central Division,75.8184415689
-96.075,33.375,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,15.2,23.0,0.1,,,,,North Central Division,78.698867685
-96.075,33.425,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,15.2,23.0,0.1,,,,,North Central Division,81.8560126825
-96.075,33.475,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,15.2,23.0,0.1,,,,,North Central Division,85.2591414105
-96.075,33.525,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,15.2,23.0,0.1,,,,,North Central Division,88.8800029265
-96.075,33.575,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,15.2,23.0,0.1,,,,,North Central Division,92.6930849133
